"","대분류","중분류","세분류","면적","비고","Univ_SGG1","Univ_SGG2","Univ_Name","AreaFactor","DensityFactor","CapacityFactor","Units","용량(kW)","연간발전량(kWh)"
"2316","주차장","노외",NA,359.493522,NA,"수원시","영통구","아주대학교",50,10,0.1305,"ratio",17.9746761,20548.290223998
"2317","주차장","노외",NA,336.55441,NA,"수원시","영통구","아주대학교",50,10,0.1305,"ratio",16.8277205,19237.11352119
"2318","주차장","노외",NA,300.25231,NA,"수원시","영통구","아주대학교",50,10,0.1305,"ratio",15.0126155,17162.12178729
"2319","유휴부지","나지",NA,1597.503957,NA,"수원시","영통구","아주대학교",50,10,0.1305,"ratio",79.87519785,91311.728678163
"2320","주차장","노외",NA,82.215451,NA,"수원시","영통구","아주대학교",50,10,0.1305,"ratio",4.11077255,4699.352963709
"2321","주차장","노외",NA,222.479074,NA,"수원시","영통구","아주대학교",50,10,0.1305,"ratio",11.1239537,12716.681390766
"2322","주차장","노외",NA,577.654473,NA,"수원시","영통구","아주대학교",50,10,0.1305,"ratio",28.88272365,33018.152022207
"2323","주차장","노외",NA,838.305483,NA,"수원시","영통구","아주대학교",50,10,0.1305,"ratio",41.91527415,47916.703102797
"2324","건물","복합",NA,361.911527,NA,"수원시","영통구","아주대학교",16.47,6.6,0.1305,"ratio",9.03133765104545,10324.4445759221
"2325","건물","평면",NA,1147.108731,NA,"수원시","영통구","아주대학교",24.14,6.6,0.1305,"ratio",41.9563708580909,47963.6840375524
"2326","주차장","노외",NA,112.632495,NA,"수원시","영통구","아주대학교",50,10,0.1305,"ratio",5.63162475,6437.960781705
"2327","주차장","노외",NA,13.242357,NA,"수원시","영통구","아주대학교",50,10,0.1305,"ratio",0.66211785,756.919883763
"2328","건물","복합",NA,811.770646,NA,"수원시","영통구","아주대학교",16.47,6.6,0.1305,"ratio",20.2573674842727,23157.8173606709
"2329","건물","평면",NA,490.923769,NA,"수원시","영통구","아주대학교",24.14,6.6,0.1305,"ratio",17.9559087631212,20526.8357798249
"2330","건물","평면",NA,241.814836,NA,"수원시","영통구","아주대학교",24.14,6.6,0.1305,"ratio",8.84456081975758,10110.9250379305
"2331","건물","복합",NA,648.79343,NA,"수원시","영통구","아주대학교",16.47,6.6,0.1305,"ratio",16.1903451395455,18508.4787566256
"2332","건물","복합",NA,319.853361,NA,"수원시","영통구","아주대학교",16.47,6.6,0.1305,"ratio",7.98179523586364,9124.62867773459
"2333","주차장","노외",NA,57.104877,NA,"수원시","영통구","아주대학교",50,10,0.1305,"ratio",2.85524385,3264.057664443
"2334","주차장","노외",NA,56.214722,NA,"수원시","영통구","아주대학교",50,10,0.1305,"ratio",2.8107361,3213.177294798
"2335","주차장","노외",NA,68.187998,NA,"수원시","영통구","아주대학교",50,10,0.1305,"ratio",3.4093999,3897.557777682
"2336","건물","평면",NA,420.885362,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",15.394200967697,18002.9022636829
"2337","건물","평면",NA,720.972531,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",26.3701165126364,30838.7964568677
"2338","건물","복합",NA,2405.779357,NA,"안산시","상록구","안산대학교",16.47,6.6,0.1335,"ratio",60.0351303178636,70208.6835015288
"2339","건물","복합",NA,1585.607325,NA,"안산시","상록구","안산대학교",16.47,6.6,0.1335,"ratio",39.5681100647727,46273.3219963491
"2340","건물","복합",NA,1688.996704,NA,"안산시","상록구","안산대학교",16.47,6.6,0.1335,"ratio",42.1481450225454,49290.569678066
"2341","건물","평면",NA,1166.165273,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",42.6533783185152,49881.4198083707
"2342","건물","평면",NA,1698.556249,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",62.1259815922121,72653.8504328284
"2343","건물","복합",NA,418.453733,NA,"안산시","상록구","안산대학교",16.47,6.6,0.1335,"ratio",10.4423227007727,12211.8787056457
"2344","기타시설물","관중석",NA,616.700501,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",30.83502505,36060.328394973
"2345","주차장","노외",NA,384.959211,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",19.24796055,22509.719944803
"2346","주차장","노외",NA,314.205293,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",15.71026465,18372.526097589
"2347","주차장","노외",NA,345.609562,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",17.2804781,20208.827918826
"2348","주차장","노외",NA,136.512967,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",6.82564835,7982.322719391
"2349","주차장","노외",NA,166.384439,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",8.31922195,9728.997301647
"2350","기타시설물","관중석",NA,1008.306522,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",50.4153261,58958.707260906
"2351","주차장","노외",NA,496.126912,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",24.8063456,29010.028925376
"2352","주차장","노외",NA,472.372923,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",23.61864615,27621.061926579
"2353","주차장","노외",NA,132.02026,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",6.601013,7719.62066298
"2354","주차장","노외",NA,98.619079,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",4.93095395,5766.553406367
"2355","건물","복합",NA,422.883,NA,"안산시","상록구","안산대학교",16.47,6.6,0.1335,"ratio",10.5528530454545,12341.1395225373
"2356","건물","평면",NA,2136.487191,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",78.1436375617273,91385.8583829376
"2357","건물","경사",NA,4818.132497,NA,"안산시","상록구","안산대학교",33,6.6,0.1335,"ratio",240.90662485,281730.661497081
"2358","건물","평면",NA,1227.667736,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",44.9028774955152,52512.1191159052
"2359","주차장","노외",NA,389.669433,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",19.48347165,22785.140755809
"2360","주차장","노외",NA,149.588172,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",7.4794086,8746.869181356
"2361","건물","복합",NA,1644.349684,NA,"안산시","상록구","안산대학교",16.47,6.6,0.1335,"ratio",41.0339989325455,47987.6203916546
"2362","건물","복합",NA,1571.483901,NA,"안산시","상록구","안산대학교",16.47,6.6,0.1335,"ratio",39.2156664385909,45861.1532732745
"2363","건물","경사",NA,1030.615585,NA,"안산시","상록구","안산대학교",33,6.6,0.1335,"ratio",51.53077925,60263.185101705
"2364","건물","평면",NA,1048.804893,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",38.3608335106364,44861.4603573488
"2365","건물","평면",NA,336.034085,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",12.2907012301515,14373.483460613
"2366","주차장","노외",NA,789.918878,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",39.4959439,46188.926553294
"2367","주차장","노외",NA,462.003764,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",23.1001882,27014.746092372
"2368","주차장","노외",NA,489.169953,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",24.45849765,28603.234661769
"2369","주차장","노외",NA,887.63086,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",44.381543,51902.43927678
"2370","주차장","노외",NA,755.051587,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",37.75257935,44150.131446651
"2371","주차장","노외",NA,815.822986,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",40.7911493,47703.617460378
"2372","주차장","노외",NA,159.756526,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",7.9878263,9341.443344798
"2373","주차장","노외",NA,653.784955,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",32.68924775,38228.767673715
"2374","주차장","노외",NA,330.768767,NA,"안산시","상록구","안산대학교",50,10,0.1335,"ratio",16.53843835,19341.042112791
"2375","건물","평면",NA,187.256918,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",6.84906363715152,8009.70596110321
"2376","건물","평면",NA,572.167178,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",20.9274479953333,24473.8133326225
"2377","건물","평면",NA,372.661933,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",13.6303925191212,15940.1988354115
"2378","건물","복합",NA,259.654203,NA,"안산시","상록구","안산대학교",16.47,6.6,0.1335,"ratio",6.47955261122727,7577.57759672585
"2379","건물","복합",NA,749.62456,NA,"안산시","상록구","안산대학교",16.47,6.6,0.1335,"ratio",18.7065401563636,21876.550451261
"2380","건물","평면",NA,729.400698,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",26.6783831056364,31199.3019067175
"2381","건물","평면",NA,1055.763012,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",38.6153319843636,45159.0861424339
"2382","건물","복합",NA,102.592039,NA,"안산시","상록구","안산대학교",16.47,6.6,0.1335,"ratio",2.5601377005,2993.97863522673
"2383","건물","평면",NA,711.885897,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",26.0377659902727,30450.1258149843
"2384","건물","평면",NA,685.690496,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",25.079649353697,29329.6467331745
"2385","건물","평면",NA,835.425068,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",30.5563047598788,35734.3761644879
"2386","건물","평면",NA,910.907141,NA,"안산시","상록구","안산대학교",24.14,6.6,0.1335,"ratio",33.3171187632424,38963.0377088615
"2387","건물","복합",NA,659.403871,NA,"안산시","상록구","안산대학교",16.47,6.6,0.1335,"ratio",16.4551238717727,19243.6091630833
"2388","건물","복합",NA,689.016473,NA,"안산시","상록구","안산대학교",16.47,6.6,0.1335,"ratio",17.1940928944091,20107.8038762957
"2389","건물","경사",NA,1944.438441,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",33,6.6,0.1415,"ratio",97.22192205,120510.461257857
"2390","건물","평면",NA,353.096096,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",24.14,6.6,0.1415,"ratio",12.9147572082424,16008.3581499048
"2391","건물","경사",NA,3981.975032,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",33,6.6,0.1415,"ratio",199.0987516,246790.866558264
"2392","주차장","노외",NA,203.577931,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",10.17889655,12617.149429587
"2393","주차장","노외",NA,208.295612,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",10.4147806,12909.537144924
"2394","주차장","노외",NA,143.034617,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",7.15173085,8864.856457809
"2395","주차장","노외",NA,220.07754,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",11.003877,13639.74569658
"2396","주차장","노외",NA,127.188652,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",6.3594326,7882.771085004
"2397","건물","평면",NA,1221.518564,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",24.14,6.6,0.1415,"ratio",44.6779668711515,55380.1270554672
"2398","건물","복합",NA,1261.814122,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",16.47,6.6,0.1415,"ratio",31.4879978626364,39030.6328706523
"2399","주차장","노외",NA,742.60432,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",37.130216,46024.38794064
"2400","주차장","노외",NA,100.849187,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",5.04245935,6250.330062699
"2401","주차장","노외",NA,693.491852,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",34.6745926,42980.544511404
"2402","주차장","노외",NA,450.386644,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",22.5193322,27913.613035188
"2403","기타시설물","관중석",NA,647.831577,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",32.39157885,40150.657647729
"2404","유휴부지","나지",NA,1261.640587,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",63.08202935,78192.698660499
"2405","건물","평면",NA,1045.102756,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",24.14,6.6,0.1415,"ratio",38.2254250452121,47381.9433605422
"2406","건물","평면",NA,3753.059496,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",24.14,6.6,0.1415,"ratio",137.270994293091,170152.888266058
"2407","주차장","노외",NA,655.815293,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",32.79076465,40645.464414261
"2408","주차장","노외",NA,254.793971,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",12.73969855,15791.365940667
"2409","주차장","노외",NA,188.786694,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",9.4393347,11700.432934038
"2410","주차장","노외",NA,168.252887,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",8.41264435,10427.809177599
"2411","주차장","노외",NA,78.13033,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",3.9065165,4842.28346241
"2412","주차장","노외",NA,648.481741,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",32.42408705,40190.952861957
"2413","주차장","노외",NA,386.096901,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",19.30484505,23929.127633277
"2414","주차장","노외",NA,335.578109,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",16.77890545,20798.124461493
"2415","기타시설물","관중석",NA,1281.801465,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",64.09007325,79442.209396305
"2416","기타시설물","관중석",NA,340.05856,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",17.002928,21075.80937312
"2417","기타시설물","관중석",NA,446.100672,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",22.3050336,27647.981348544
"2418","주차장","노외",NA,244.137788,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",12.2068894,15130.927686876
"2419","주차장","노외",NA,321.276125,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",16.06380625,19911.730399125
"2420","건물","평면",NA,697.95759,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",24.14,6.6,0.1415,"ratio",25.52832761,31643.3832056994
"2421","건물","평면",NA,2349.664026,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",24.14,6.6,0.1415,"ratio",85.9407417994545,106526.987090096
"2422","건물","평면",NA,1236.515174,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",24.14,6.6,0.1415,"ratio",45.2264792429697,56060.0300808307
"2423","건물","평면",NA,1445.456401,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",24.14,6.6,0.1415,"ratio",52.868662909303,65532.8224225975
"2424","주차장","노외",NA,304.025877,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",15.20129385,18842.611778829
"2425","주차장","노외",NA,59.455576,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",2.9727788,3684.878233752
"2426","주차장","노외",NA,76.137678,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",3.8068839,4718.784869406
"2427","주차장","노외",NA,61.712223,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",3.08561115,3824.738444871
"2428","주차장","노외",NA,135.511972,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",6.7755986,8398.625488644
"2429","건물","평면",NA,2053.163487,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",24.14,6.6,0.1415,"ratio",75.0960099639091,93084.5081906639
"2430","기타시설물","관중석",NA,598.758913,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",29.93794565,37109.281151001
"2431","건물","평면",NA,4595.052257,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",24.14,6.6,0.1415,"ratio",168.06751739997,208326.410517958
"2432","유휴부지","나지",NA,4561.995039,NA,"안성시","죽산면","두원공과대학교(안성캠퍼스)",50,10,0.1415,"ratio",228.09975195,282738.766532103
"2433","건물","경사",NA,1877.521046,NA,"안성시","중앙로","한경국립대학교(안성)",33,6.6,0.1415,"ratio",93.8760523,116363.121867942
"2434","건물","평면",NA,261.909371,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",9.57953366051515,11874.215153555
"2435","건물","평면",NA,288.79163,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",10.5627726487879,13092.9792090785
"2436","주차장","노외",NA,214.642147,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",10.73210735,13302.876344619
"2437","주차장","노외",NA,1269.001695,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",63.45008475,78648.918051015
"2438","주차장","노외",NA,415.040193,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",20.75200965,25722.946041561
"2439","주차장","노외",NA,576.346157,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",28.81730785,35720.205772389
"2440","건물","평면",NA,837.837377,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",30.6445367890606,37985.1291315122
"2441","건물","평면",NA,369.617211,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",13.5190295053636,16757.3778330784
"2442","건물","평면",NA,43.929359,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",1.60674958524242,1991.63038089139
"2443","건물","복합",NA,841.809733,NA,"안성시","중앙로","한경국립대학교(안성)",16.47,6.6,0.1415,"ratio",21.0069792462273,26038.9910548686
"2444","주차장","노외",NA,518.856346,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",25.9428173,32157.159756042
"2445","주차장","노외",NA,637.994195,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",31.89970975,39540.966223515
"2446","주차장","노외",NA,120.091201,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",6.00456005,7442.892364377
"2447","주차장","노외",NA,88.136181,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",4.40680905,5462.416089837
"2448","건물","평면",NA,154.125536,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",5.6372582409697,6987.60708001158
"2449","주차장","노외",NA,329.082129,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",16.45410645,20395.523109033
"2450","건물","평면",NA,738.571648,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",27.0138175495758,33484.7074054011
"2451","주차장","노외",NA,279.39221,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",13.9696105,17315.89099917
"2452","건물","평면",NA,89.446486,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",3.27157298793939,4055.2455814704
"2453","건물","복합",NA,387.355895,NA,"안성시","중앙로","한경국립대학교(안성)",16.47,6.6,0.1415,"ratio",9.66629028886364,11981.753464658
"2454","건물","평면",NA,357.209569,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",13.0652105994848,16194.8511464855
"2455","주차장","노외",NA,103.688319,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",5.18441595,6426.290946663
"2456","주차장","노외",NA,181.405571,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",9.07027855,11242.973073867
"2457","주차장","노외",NA,180.700308,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",9.0350154,11199.262988916
"2458","주차장","노외",NA,137.343401,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",6.86717005,8512.131963777
"2459","건물","평면",NA,72.836361,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",2.66404508263636,3302.19044173108
"2460","건물","평면",NA,51.951829,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",1.90017750312121,2355.34602221887
"2461","건물","복합",NA,47.284975,NA,"안성시","중앙로","한경국립대학교(안성)",16.47,6.6,0.1415,"ratio",1.17997505795455,1462.62628333698
"2462","주차장","노외",NA,195.862951,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",9.79314755,12138.998114127
"2463","건물","복합",NA,1514.633592,NA,"안성시","중앙로","한경국립대학교(안성)",16.47,6.6,0.1415,"ratio",37.7969928185455,46850.8844782998
"2464","건물","평면",NA,553.09563,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",20.2298916790909,25075.7599319003
"2465","건물","평면",NA,355.473172,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",13.0017005637576,16116.1279168001
"2466","건물","경사",NA,170.453452,NA,"안성시","중앙로","한경국립대학교(안성)",33,6.6,0.1415,"ratio",8.5226726,10564.193594604
"2467","주차장","노외",NA,124.031618,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",6.2015809,7687.107588786
"2468","주차장","노외",NA,196.259753,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",9.81298765,12163.590711681
"2469","주차장","노외",NA,251.545976,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",12.5772988,15590.064954552
"2470","주차장","노외",NA,87.576551,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",4.37882755,5427.731901327
"2471","주차장","노외",NA,462.825823,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",23.14129115,28684.556032071
"2472","주차장","노외",NA,480.638133,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",24.03190665,29788.509568941
"2473","주차장","노외",NA,254.360037,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",12.71800185,15764.472013149
"2474","주차장","노외",NA,53.340047,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",2.66700235,3305.856092919
"2475","주차장","노외",NA,73.086119,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",3.65430595,4529.658397263
"2476","건물","평면",NA,331.89151,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",12.1391834112121,15047.0034055339
"2477","건물","복합",NA,853.688581,NA,"안성시","중앙로","한경국립대학교(안성)",16.47,6.6,0.1415,"ratio",21.3034104985909,26406.4294494234
"2478","건물","평면",NA,698.982429,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",25.5658118728182,31689.8464488331
"2479","주차장","노외",NA,139.40523,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",6.9702615,8639.91793971
"2480","주차장","노외",NA,105.589597,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",5.27947985,6544.126453269
"2481","주차장","노외",NA,381.833693,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",19.09168465,23664.906791061
"2482","주차장","노외",NA,263.639826,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",13.1819913,16339.605496002
"2483","건물","경사",NA,270.440633,NA,"안성시","중앙로","한경국립대학교(안성)",33,6.6,0.1415,"ratio",13.52203165,16761.099111441
"2484","건물","복합",NA,677.205189,NA,"안성시","중앙로","한경국립대학교(안성)",16.47,6.6,0.1415,"ratio",16.8993476709545,20947.417412055
"2485","건물","경사",NA,1073.519777,NA,"안성시","중앙로","한경국립대학교(안성)",33,6.6,0.1415,"ratio",53.67598885,66533.535219129
"2486","건물","경사",NA,626.122227,NA,"안성시","중앙로","한경국립대학교(안성)",33,6.6,0.1415,"ratio",31.30611135,38805.177262779
"2487","건물","경사",NA,474.516462,NA,"안성시","중앙로","한경국립대학교(안성)",33,6.6,0.1415,"ratio",23.7258231,29409.106765374
"2488","건물","복합",NA,95.542924,NA,"안성시","중앙로","한경국립대학교(안성)",16.47,6.6,0.1415,"ratio",2.38423023981818,2955.34875146423
"2489","건물","평면",NA,141.793665,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",5.18621071681818,6428.51563192481
"2490","건물","경사",NA,248.981692,NA,"안성시","중앙로","한경국립대학교(안성)",33,6.6,0.1415,"ratio",12.4490846,15431.138325084
"2491","주차장","노외",NA,272.629319,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",13.63146595,16896.747303663
"2492","주차장","노외",NA,79.236588,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",3.9618294,4910.846014476
"2493","주차장","노외",NA,323.601517,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",16.18007585,20055.851219109
"2494","주차장","노외",NA,727.941935,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",36.39709675,45115.657305495
"2495","주차장","노외",NA,268.523167,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",13.42615835,16642.260321159
"2496","주차장","노외",NA,252.667422,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",12.6333711,15659.568813294
"2497","주차장","노외",NA,183.814714,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",9.1907357,11392.284529578
"2498","주차장","노외",NA,153.293212,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",7.6646606,9500.653400124
"2499","주차장","노외",NA,1184.589351,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",59.22946755,73417.294206927
"2500","주차장","노외",NA,393.121669,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",19.65608345,24364.501679613
"2501","주차장","노외",NA,204.355957,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",10.21779785,12665.369146989
"2502","주차장","노외",NA,245.328662,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",12.2664331,15204.734484774
"2503","주차장","노외",NA,217.901743,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",10.89508715,13504.896325911
"2504","건물","평면",NA,650.495207,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",23.7923549954242,29491.5757110282
"2505","건물","평면",NA,1677.449967,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",61.3540033384545,76050.741298148
"2506","건물","평면",NA,230.070021,NA,"안성시","중앙로","한경국립대학교(안성)",24.14,6.6,0.1415,"ratio",8.41498531354545,10430.7108955521
"2507","주차장","노외",NA,144.589436,NA,"안성시","중앙로","한경국립대학교(안성)",50,10,0.1415,"ratio",7.2294718,8961.219474972
